code,x,y,z,color,node
B01J45,-1.94662382970246,1.26800162090647,-1.41424278777496,#1565C0,B01J45 (Ion-exchange in which a complex or a chelate is formed; Use of material as complex or chelate forming ion-exchangers; Treatment of material for improving the complex or chelate forming ion-exchange properties)
B01J47,-1.9490289412416,1.24717456896706,-1.47743537608034,#1565C0,B01J47 (Ion-exchange processes in general; Apparatus therefor)
B01J49,-1.96254529835981,1.32642138641148,-1.45668936923817,#1565C0,B01J49 (Regeneration or reactivation of ion-exchangers; Apparatus therefor)
B01J6,-2.49140364766058,1.82742531016383,-1.86228694112789,#1565C0,B01J6 (Heat treatments such as Calcining; Fusing ; Pyrolysis)
B01J7,-2.31465114645629,1.71684563500979,-1.76531929274174,#1565C0,B01J7 (Apparatus for generating gases)
B01J8,-2.55029769359577,1.7468666199899,-1.9441910397761,#1565C0,"B01J8 (Chemical or physical processes in general, conducted in the presence of fluids and solid particles; Apparatus for such processes)"
B01L,-0.630766648101208,0.986476802605539,0.685839047094991,#1565C0,B01L (CHEMICAL OR PHYSICAL LABORATORY APPARATUS FOR GENERAL USE)
B01L1,-0.510248281802488,0.807567241741739,0.478704959760141,#1565C0,B01L1 (Enclosures; Chambers)
B01L13,-0.641713369941052,0.808690440079279,0.55947101596897,#1565C0,B01L13 (Cleaning or rinsing apparatus)
B01L2200,-0.644418872261268,0.976670267416981,0.666180367415884,#1565C0,B01L2200 (Solutions for specific problems relating to chemical or physical laboratory apparatus)
B01L2300,-0.622452395672079,0.98740881423257,0.668274518127169,#1565C0,B01L2300 (Additional constructional details)
B01L2400,-0.647169526846681,1.01328213449219,0.681452005266525,#1565C0,B01L2400 (Moving or stopping fluids)
B01L3,-0.644681382211951,1.00748897042814,0.681809908970315,#1565C0,"B01L3 (Containers or dishes for laboratory use, e.g. laboratory glassware; Droppers)"
B01L5,0.287767927392303,0.399814842022748,-0.0537226806990097,#1565C0,B01L5 (Gas handling apparatus)
B01L7,-0.647856720618245,0.992297605716717,0.667483302404412,#1565C0,B01L7 (Heating or cooling apparatus; Heat insulating devices)
B01L9,-0.57453410502698,0.883256105329152,0.669101446411814,#1565C0,B01L9 (Supporting devices; Holding devices)
B01L99,0.678732639360841,0.746503570537314,-0.35329379948338,#1565C0,B01L99 (Subject matter not provided for in other groups of this subclass)
B02,-1.86651096057527,0.139080732269747,-0.37392262131518,#1565C0,"B02 (CRUSHING, PULVERISING, OR DISINTEGRATING; PREPARATORY TREATMENT OF GRAIN FOR MILLING)"
B02B,-1.69322910071528,0.367278995904284,-0.178359643587073,#1565C0,B02B (PREPARING GRAIN FOR MILLING; REFINING GRANULAR FRUIT TO COMMERCIAL PRODUCTS BY WORKING THE SURFACE)
B02B1,-1.78347194893955,0.349523972482369,-0.193270207571261,#1565C0,B02B1 (Preparing grain for milling or like processes)
B02B3,-1.65864786458047,0.35748891729136,-0.182977014678668,#1565C0,B02B3 (Hulling; Husking; Decorticating; Polishing; Removing the awns; Degerming)
B02B5,-1.73789636063357,0.355578544819077,-0.189788226079449,#1565C0,B02B5 (Grain treatment not otherwise provided for)
B02B7,-1.67375814221384,0.383097842150786,-0.163038730452639,#1565C0,B02B7 (Auxiliary devices)
B02C,-1.87073712190547,0.136637872737782,-0.376644384998448,#1565C0,"B02C (CRUSHING, PULVERISING, OR DISINTEGRATING IN GENERAL; MILLING GRAIN)"
B02C1,-1.79838070886614,0.0777888614930199,-0.392546600864343,#1565C0,B02C1 (Crushing or disintegrating by reciprocating members)
B02C11,-1.81446349493262,0.251824662547003,-0.322285050734323,#1565C0,B02C11 (Other auxiliary devices or accessories specially adapted for grain mills)
B02C13,-1.86404871156732,0.146522260129473,-0.376129576290142,#1565C0,B02C13 (Disintegrating by mills having rotary beater elements ; Hammer mills)
B02C15,-1.84413441375369,0.166799925681641,-0.362007085282698,#1565C0,B02C15 (Disintegrating by milling members in the form of rollers or balls co-operating with rings or discs )
B02C17,-1.86948483838116,0.142883883008924,-0.375396543753281,#1565C0,"B02C17 (Disintegrating by tumbling mills, i.e. mills having a container charged with the material to be disintegrated with or without special disintegrating members such as pebbles or balls)"
B02C18,-1.88372744495193,0.126665784390565,-0.376388555480294,#1565C0,B02C18 (Disintegrating by knives or other cutting or tearing members which chop material into fragments )
B02C19,-1.84949234874164,0.18673294032333,-0.406412614960505,#1565C0,B02C19 (Other disintegrating devices or methods)
B02C2,-1.87037581166281,0.138824491704749,-0.367435567890025,#1565C0,B02C2 (Crushing or disintegrating by gyratory or cone crushers )
B02C21,-1.85652077278724,0.13948489343782,-0.373898092824177,#1565C0,B02C21 (Disintegrating plant with or without drying of the material)
B02C2201,-1.87132412485561,0.10155081081999,-0.381401899587347,#1565C0,B02C2201 (Codes relating to disintegrating devices adapted for specific materials)
B02C2210,-1.87069762709713,0.140601236034923,-0.380914359004704,#1565C0,B02C2210 (Codes relating to different types of disintegrating devices)
B02C23,-1.90019439616945,0.14734413149984,-0.353801890875415,#1565C0,B02C23 (Auxiliary methods or auxiliary devices or accessories specially adapted for crushing or disintegrating not provided for in preceding groups or not specially adapted to apparatus covered by a single preceding group)
B02C25,-1.86939523479726,0.162904335672689,-0.361514899643499,#1565C0,B02C25 (Control arrangements specially adapted for crushing or disintegrating)
B02C4,-1.83828850275068,0.133623101423332,-0.398302271313505,#1565C0,B02C4 (Crushing or disintegrating by roller mills)
B02C7,-1.79752274050524,0.0764769298542527,-0.440554266731986,#1565C0,B02C7 (Crushing or disintegrating by disc mills)
B02C9,-1.83671414652018,0.260105280601203,-0.279610351097412,#1565C0,B02C9 (Other milling methods or mills specially adapted for grain)
B03,-1.38882267713057,1.33813711884402,-0.51246480975348,#1565C0,B03 (SEPARATION OF SOLID MATERIALS USING LIQUIDS OR USING PNEUMATIC TABLES OR JIGS; MAGNETIC OR ELECTROSTATIC SEPARATION OF SOLID MATERIALS FROM SOLID MATERIALS OR FLUIDS; SEPARATION BY HIGH-VOLTAGE ELECTRIC FIELDS)
B03B,-1.19613552209575,1.24743059932299,-0.554227695259397,#1565C0,B03B (SEPARATING SOLID MATERIALS USING LIQUIDS OR USING PNEUMATIC TABLES OR JIGS)
B03B1,-1.17651743178191,1.23255847136163,-0.562232339620657,#1565C0,B03B1 (Conditioning for facilitating separation by altering physical properties of the matter to be treated)
B03B11,-1.14461606145096,1.26632314575061,-0.553338653136415,#1565C0,B03B11 (Feed or discharge devices integral with washing or wet-separating equipment)
B03B13,-0.966945843318204,1.18183426867707,-0.516360850240971,#1565C0,"B03B13 (Control arrangements specially adapted for wet-separating apparatus or for dressing plant, using physical effects)"
B03B4,-0.810055458706566,1.13164770940257,-0.512777171199573,#1565C0,B03B4 (Separating by pneumatic tables or by pneumatic jigs)
B03B5,-1.24094342852039,1.27308988926197,-0.535189760095585,#1565C0,"B03B5 (Washing granular, powdered or lumpy materials; Wet separating)"
B03B7,-1.32342060833203,1.27171012856864,-0.570433469799902,#1565C0,"B03B7 (Combinations of wet processes or apparatus with other processes or apparatus, e.g. for dressing ores or garbage)"
B03B9,-1.28006039808432,1.21155510561343,-0.588678335486124,#1565C0,"B03B9 (General arrangement of separating plant, e.g. flow sheets)"
B03C,-1.3582936573417,1.30600867278663,-0.434441108330561,#1565C0,B03C (MAGNETIC OR ELECTROSTATIC SEPARATION OF SOLID MATERIALS FROM SOLID MATERIALS OR FLUIDS; SEPARATION BY HIGH-VOLTAGE ELECTRIC FIELDS)
B03C1,-1.36022650987325,1.29689916416502,-0.477060121695819,#1565C0,B03C1 (Magnetic separation)
B03C11,-2.1727992647422,1.55374410214507,-0.801789116880758,#1565C0,"B03C11 (Separation by high-voltage electrical fields, not provided for in other groups of this subclass)"
B03C2201,-1.36038102919848,1.32185072658206,-0.414813099500173,#1565C0,B03C2201 (Details of magnetic or electrostatic separation)
B03C3,-1.36875531846023,1.32129396140185,-0.411270040644209,#1565C0,"B03C3 (Separating dispersed particles from gases or vapour, e.g. air, by electrostatic effect)"
B03C5,-1.38555353321517,1.30467975197681,-0.300025125693198,#1565C0,B03C5 (Separating dispersed particles from liquids by electrostatic effect)
B03C7,-1.20019784167097,1.10174438277769,-0.514676186378257,#1565C0,B03C7 (Separating solids from solids by electrostatic effect)
B03C9,0.094213280265039,0.439949160513916,-0.425855510421833,#1565C0,B03C9 (Electrostatic separation not provided for in any single one of the other main groups of this subclass)
B03D,-1.68889453411489,1.464986232776,-0.69590816972701,#1565C0,B03D (FLOTATION; DIFFERENTIAL SEDIMENTATION)
B03D1,-1.67139315969243,1.47250883956359,-0.688680848900853,#1565C0,B03D1 (Flotation)
B03D2201,-1.69549606081746,1.47625006814506,-0.675613379777274,#1565C0,B03D2201 (Specified effects produced by the flotation agents)
B03D2203,-1.66439789475954,1.47825111213217,-0.694135292002094,#1565C0,B03D2203 (Specified materials treated by the flotation agents; Specified applications)
B03D3,-1.8542606061889,1.48659099225156,-0.664005399314359,#1565C0,B03D3 (Differential sedimentation)
B04,-2.41216171947708,2.23346195712613,-0.233858184214524,#1565C0,B04 (CENTRIFUGAL APPARATUS OR MACHINES FOR CARRYING-OUT PHYSICAL OR CHEMICAL PROCESSES)
B04B,-2.49601946869654,2.32697246600578,-0.169623297084443,#1565C0,B04B (CENTRIFUGES)
B04B1,-2.48001180194478,2.32235716875651,-0.179927115685372,#1565C0,B04B1 (Centrifuges with rotary bowls provided with solid jackets for separating predominantly liquid mixtures with or without solid particles)
B04B11,-2.49425707836253,2.32118560417829,-0.174496061923166,#1565C0,"B04B11 (Feeding, charging, or discharging bowls)"
B04B13,-2.49899325865259,2.3379633071064,-0.166410642794334,#1565C0,B04B13 (Control arrangements specially designed for centrifuges; Programme control of centrifuges)
B04B15,-2.50105492639797,2.33151266067966,-0.165458558493061,#1565C0,B04B15 (Other accessories for centrifuges)
B04B3,-2.50109711165901,2.32150584118151,-0.167485085356816,#1565C0,B04B3 (Centrifuges with rotary bowls in which solid particles or bodies become separated by centrifugal force and simultaneous sifting or filtering)
B04B5,-2.49824228897307,2.32985859778061,-0.162590344770174,#1565C0,B04B5 (Other centrifuges)
B04B7,-2.49641544522,2.31898951814762,-0.171255347568023,#1565C0,B04B7 (Elements of centrifuges)
B04B9,-2.50181314194045,2.32929434664658,-0.162404256457351,#1565C0,B04B9 (Drives specially designed for centrifuges; Arrangement or disposition of transmission gearing; Suspending or balancing rotary bowls)
B04C,-2.03310908994568,1.73488303032781,-0.514436749334143,#1565C0,"B04C (APPARATUS USING FREE VORTEX FLOW, e.g. CYCLONES)"
B04C1,-1.99139122832834,1.66528075391465,-0.542069488808619,#1565C0,B04C1 (Apparatus in which the main direction of flow follows a flat spiral ; so-called flat cyclones or vortex chambers)
B04C11,-1.98110751915014,1.69103011378438,-0.50761771661416,#1565C0,"B04C11 (Accessories, e.g. safety or control devices, not otherwise provided for , e.g. regulators, valves in inlet or overflow ducting)"
B04C3,-2.01434086035076,1.7539598056091,-0.491734909985226,#1565C0,"B04C3 (Apparatus in which the axial direction of the vortex flow following a screw-thread type line remains unchanged ; Devices in which one of the two discharge ducts returns centrally through the vortex chamber, a reverse-flow vortex being prevented by bulkheads in the central discharge duct)"
B04C5,-2.0095908021232,1.75297111412372,-0.490383520912018,#1565C0,B04C5 (Apparatus in which the axial direction of the vortex is reversed )
B04C7,-1.96869577486837,1.73498225648025,-0.482384845495911,#1565C0,"B04C7 (Apparatus not provided for in group B04C1/00, B04C3/00, or B04C5/00; Multiple arrangements not provided for in one of the groups B04C1/00, B04C3/00, or B04C5/00; Combinations of apparatus covered by two or more of the groups B04C1/00, B04C3/00, or B04C5/00)"
B04C9,-2.01536816024724,1.75091090151055,-0.498331029420188,#1565C0,"B04C9 (Combinations with other devices, e.g. fans, expansion chambers, diffusors, water locks)"
B05,1.1325789701667,-0.604298492668272,-3.80136108119098,#1565C0,"B05 (SPRAYING OR ATOMISING IN GENERAL; APPLYING FLUENT MATERIALS TO SURFACES, IN GENERAL)"
B05B,1.17087421269481,-0.488129327022733,-3.7715268589272,#1565C0,B05B (SPRAYING APPARATUS; ATOMISING APPARATUS; NOZZLES)
B05B1,1.16864943974276,-0.493408475571855,-3.77389112071221,#1565C0,"B05B1 (Nozzles, spray heads or other outlets, with or without auxiliary devices such as valves, heating means)"
B05B11,1.22648301889156,-0.488257315853334,-3.69113071977373,#1565C0,B05B11 (Single-unit hand-held apparatus in which flow of contents is produced by the muscular force of the operator at the moment of use)
B05B12,1.16497691297582,-0.502841521346353,-3.77745917829715,#1565C0,B05B12 (Arrangements for controlling delivery; Arrangements for controlling the spray area)
B05B13,1.15027327621615,-0.50923079627909,-3.77486089491155,#1565C0,"B05B13 (Machines or plants for applying liquids or other fluent materials to surfaces of objects or other work by spraying, not covered by groups B05B1/00 - B05B11/00)"
B05B14,1.13306817292233,-0.537019682763112,-3.78047191425373,#1565C0,"B05B14 (Arrangements for collecting, re-using or eliminating excess spraying material)"
B05B15,1.1949912425523,-0.461801910541774,-3.74933558542565,#1565C0,B05B15 (Details of spraying plant or spraying apparatus not otherwise provided for; Accessories)
B05B16,1.10586476848464,-0.560216023877014,-3.75473005068861,#1565C0,B05B16 (Spray booths)
B05B17,1.19090244609675,-0.439372128988147,-3.75336229708499,#1565C0,"B05B17 (Apparatus for spraying or atomising liquids or other fluent materials, not covered by the preceding groups)"
B05B3,1.14182029409763,-0.490247845822552,-3.73130338113444,#1565C0,B05B3 (Spraying or sprinkling apparatus with moving outlet elements or moving deflecting elements)
B05B5,1.14102868979712,-0.506873308589535,-3.78142706822753,#1565C0,B05B5 (Electrostatic spraying apparatus; Spraying apparatus with means for charging the spray electrically; Apparatus for spraying liquids or other fluent materials by other electric means)
B05B7,1.17594911328066,-0.49315108638097,-3.76783411159714,#1565C0,"B05B7 (Spraying apparatus for discharge of liquids or other fluent materials from two or more sources, e.g. of liquid and air, of powder and gas)"
B05B9,1.17660755945794,-0.48295756827156,-3.77443156160359,#1565C0,"B05B9 (Spraying apparatus for discharge of liquids or other fluent material, without essentially mixing with gas or vapour)"
B05C,1.0390241848655,-0.720643535361518,-3.80331421585076,#1565C0,"B05C (APPARATUS FOR APPLYING FLUENT MATERIALS TO SURFACES, IN GENERAL)"
B05C1,1.03114440704103,-0.732391102192744,-3.80964665319831,#1565C0,"B05C1 (Apparatus in which liquid or other fluent material is applied to the surface of the work by contact with a member carrying the liquid or other fluent material, e.g. a porous member loaded with a liquid to be applied as a coating)"
B05C11,1.0548596945578,-0.698055808984635,-3.81289909623969,#1565C0,"B05C11 (Component parts, details or accessories not specifically provided for in groups B05C1/00 - B05C9/00)"
B05C13,1.04469146692572,-0.70630379512011,-3.81345296185692,#1565C0,"B05C13 (Means for manipulating or holding work, e.g. for separate articles )"
B05C15,1.07098418108935,-0.631060487318195,-3.8012752835803,#1565C0,B05C15 (Enclosures for apparatus; Booths)
B05C17,1.06833864857444,-0.738215480492198,-3.69236979196031,#1565C0,"B05C17 (Hand tools or apparatus using hand held tools, for applying liquids or other fluent materials to, for spreading applied liquids or other fluent materials on, or for partially removing applied liquids or other fluent materials from, surfaces)"
B05C19,1.05722859881516,-0.6907932076336,-3.78226808424504,#1565C0,B05C19 (Apparatus specially adapted for applying particulate materials to surfaces)
B05C21,1.0772105229094,-0.692372398779284,-3.78339139874731,#1565C0,"B05C21 (Accessories or implements for use in connection with applying liquids or other fluent materials to surfaces, not provided for in groups B05C1/00 - B05C19/00)"
B05C3,1.01574233033822,-0.742702382031816,-3.82036874784529,#1565C0,B05C3 (Apparatus in which the work is brought into contact with a bulk quantity of liquid or other fluent material)
B05C5,1.05656082468439,-0.700435178509052,-3.80862188905514,#1565C0,"B05C5 (Apparatus in which liquid or other fluent material is projected, poured or allowed to flow on to the surface of the work)"
B05C7,1.04189818733285,-0.61985329046902,-3.61577893101367,#1565C0,B05C7 (Apparatus specially designed for applying liquid or other fluent material to the inside of hollow work)
B05C9,1.0390065890324,-0.748185836860469,-3.82747818144601,#1565C0,"B05C9 (Apparatus or plant for applying liquid or other fluent material to surfaces by means not covered by any preceding group, or in which the means of applying the liquid or other fluent material is not important)"
B05D,0.9420106509792,-1.16404778727832,-3.94188488229384,#1565C0,"B05D (PROCESSES FOR APPLYING FLUENT MATERIALS TO SURFACES, IN GENERAL)"
B05D1,0.9678140384534,-1.17818269147421,-3.97015055697917,#1565C0,B05D1 (Processes for applying liquids or other fluent materials)
B05D2201,0.928199367554149,-1.19428272001921,-3.88941720859438,#1565C0,B05D2201 (Polymeric substrate or laminate)
B05D2202,0.921416662339944,-1.18121990588777,-3.93395525401041,#1565C0,B05D2202 (Metallic substrate)
B05D2203,0.928354025628321,-1.17904232819686,-3.91199007357144,#1565C0,B05D2203 (Other substrates)
B05D2210,0.417432322238345,0.642634272899346,-0.580908770581463,#1565C0,B05D2210 (Applying material to more than three types of substrate materials)
B05D2252,0.92787325322094,-1.13304201432042,-3.92550010911434,#1565C0,B05D2252 (Sheets)
B05D2254,0.869722861992348,-1.20189280323323,-3.89761332735652,#1565C0,B05D2254 (Tubes)
B05D2256,0.854703682017399,-1.30918645314171,-3.90247870398964,#1565C0,B05D2256 (Wires or fibres)
B05D2258,1.01435036732191,-0.807862581646081,-3.84938011040026,#1565C0,B05D2258 (Small objects)
B05D2259,0.767927372161751,-1.46416230485716,-3.92901891186284,#1565C0,B05D2259 (Applying the material to the internal surface of hollow articles other than tubes)
B05D2301,0.914472902988718,-1.06194498125049,-3.83794633809229,#1565C0,B05D2301 (Inorganic additives or organic salts thereof)
B05D2320,0.925945342821218,-1.05210726651864,-3.83928893601017,#1565C0,B05D2320 (Organic additives)
B05D2350,0.906846855171004,-1.17359636885151,-3.89234682481857,#1565C0,B05D2350 (Pretreatment of the substrate)
B05D2400,0.840845822122941,-1.05249580651147,-3.80517444323658,#1565C0,B05D2400 (Indexing scheme for single layers or multilayers)
B05D2401,0.91591315858402,-1.22258739547371,-3.9339062971889,#1565C0,"B05D2401 (Form of the coating product, e.g. solution, water dispersion, powders or the like)"
B05D2420,0.897215386915855,-1.14528651533358,-3.91120941342752,#1565C0,B05D2420 (Indexing scheme corresponding to the position of each layer within a multilayer coating relative to the substrate)
B05D2425,0.821383226719677,-1.17837326231102,-3.89457402599709,#1565C0,B05D2425 (Indexing scheme corresponding to the position of each layer within a multilayer coating relative to the surface)
B05D2430,0.809450489585158,-1.11567804663799,-3.85905178321731,#1565C0,B05D2430 (Component used as a filler in the composition)
B05D2451,0.967135085686279,-1.23349650416312,-3.83392055308344,#1565C0,"B05D2451 (Type of carrier, type of coating)"
B05D2490,0.914109369142645,-1.26485782506284,-3.89380306521287,#1565C0,B05D2490 (Intermixed layers)
B05D2500,0.898127650261463,-1.04990516579903,-3.86250801200722,#1565C0,B05D2500 (Indexation scheme for the composition of layers)
B05D2501,0.99634634352623,-1.46516939717497,-3.79145722752678,#1565C0,B05D2501 (Varnish or unspecified clear coat)
B05D2502,0.919098971594443,-1.25473314849168,-3.95224509040387,#1565C0,B05D2502 (Acrylic polymers)
B05D2503,0.901463204748177,-1.25391152594037,-3.92494186518939,#1565C0,B05D2503 (Polyurethanes)
B05D2504,0.902397094543709,-1.23353657953058,-3.9450091177022,#1565C0,B05D2504 (Epoxy polymers)
B05D2505,0.894350402324741,-1.2222493128972,-3.95328036083448,#1565C0,B05D2505 (Polyamides)
B05D2506,0.94664771548572,-1.31122813474275,-3.941576431896,#1565C0,B05D2506 (Halogenated polymers)
B05D2507,0.840214730496688,-1.48047111039049,-3.95947731849387,#1565C0,B05D2507 (Polyolefins)
B05D2508,0.903549903655922,-1.2351172484935,-3.94094459738894,#1565C0,B05D2508 (Polyesters)
B05D2518,0.922319188932766,-1.22332506321227,-3.93024651359448,#1565C0,B05D2518 (Other type of polymers)
B05D2520,0.745730879724006,-1.58805701291284,-3.69396475043028,#1565C0,B05D2520 (Water-based dispersions)
B05D2530,0.98507053709533,-1.4765807202248,-3.52960362071113,#1565C0,B05D2530 (Rubber or the like)
B05D2601,0.892909270343335,-1.26751774373107,-3.90705949989127,#1565C0,B05D2601 (Inorganic fillers)
B05D2602,0.9582233758414,-1.30832339447852,-3.88145260545831,#1565C0,B05D2602 (Organic fillers)
B05D2701,0.910790841659696,-1.25415632505992,-3.92306407623108,#1565C0,B05D2701 (Coatings being able to withstand changes in the shape of the substrate or to withstand welding)
B05D3,0.940380581638409,-1.15606801907688,-3.94704571226135,#1565C0,"B05D3 (Pretreatment of surfaces to which liquids or other fluent materials are to be applied; After-treatment of applied coatings, e.g. intermediate treating of an applied coating preparatory to subsequent applications of liquids or other fluent materials)"
B05D5,0.941853198375012,-1.17069576568664,-3.94666843678723,#1565C0,"B05D5 (Processes for applying liquids or other fluent materials to surfaces to obtain special surface effects, finishes or structures)"
B05D7,0.939745813983687,-1.16462662631773,-3.94970037807816,#1565C0,"B05D7 (Processes, other than flocking, specially adapted for applying liquids or other fluent materials to particular surfaces or for applying particular liquids or other fluent materials )"
B06,0.91831222232244,2.51396146287634,1.78102835505141,#1565C0,B06 (GENERATING OR TRANSMITTING MECHANICAL VIBRATIONS IN GENERAL)
B06B,0.911689618392786,2.52369539501649,1.7628456517719,#1565C0,"B06B (METHODS OR APPARATUS FOR GENERATING OR TRANSMITTING MECHANICAL VIBRATIONS OF INFRASONIC, SONIC, OR ULTRASONIC FREQUENCY, e.g. FOR PERFORMING MECHANICAL WORK IN GENERAL)"
B06B1,0.894206195849031,2.54020105029371,1.79624401578868,#1565C0,"B06B1 (Methods or apparatus for generating mechanical vibrations of infrasonic, sonic, or ultrasonic frequency)"
B06B2201,0.889848645367316,2.52648445740609,1.75288251136916,#1565C0,B06B2201 (Indexing scheme associated with B06B1/0207 for details covered by B06B1/0207 but not provided for in any of its subgroups)
B06B3,0.867012204217886,2.41574561253325,1.78718654640327,#1565C0,"B06B3 (Methods or apparatus specially adapted for transmitting mechanical vibrations of infrasonic, sonic, or ultrasonic frequency)"
B07,-0.664357904957539,1.08993821942746,-0.529329680318236,#1565C0,B07 (SEPARATING SOLIDS FROM SOLIDS; SORTING)
B07B,-1.19142645489881,1.16573361808453,-0.54248390099622,#1565C0,"B07B (SEPARATING SOLIDS FROM SOLIDS BY SIEVING, SCREENING, SIFTING OR BY USING GAS CURRENTS; SEPARATING BY OTHER DRY METHODS APPLICABLE TO BULK MATERIAL, e.g. LOOSE ARTICLES FIT TO BE HANDLED LIKE BULK MATERIAL)"
B07B1,-1.2148111151535,1.18907838891362,-0.55768861501541,#1565C0,"B07B1 (Sieving, screening, sifting, or sorting solid materials using networks, gratings, grids, or the like )"
B07B11,-1.16286512373951,1.1480177609288,-0.527891969571757,#1565C0,B07B11 (Arrangement of accessories in apparatus for separating solids from solids using gas currents)
B07B13,-1.21064921785835,1.2012216468683,-0.555268041468176,#1565C0,"B07B13 (Grading or sorting solid materials by dry methods, not otherwise provided for; Sorting articles otherwise than by indirectly controlled devices)"
B07B15,-1.2334054212885,1.23108681735505,-0.536714929961467,#1565C0,"B07B15 (Combinations of apparatus for separating solids from solids by dry methods applicable to bulk material, e.g. loose articles fit to be handled like bulk material)"
B07B2201,-1.2079822642983,1.19677627908574,-0.555038910205122,#1565C0,B07B2201 (Details applicable to machines for screening using sieves or gratings)
B07B2220,-1.23603324273897,1.22989657548761,-0.556506485624896,#1565C0,B07B2220 (Type of materials being separated)
B07B2230,-1.19807030235483,1.16419312713784,-0.539543735087842,#1565C0,B07B2230 (Specific aspects relating to the whole B07B subclass)
B07B4,-1.23894386619955,1.16527119640053,-0.58073173928521,#1565C0,B07B4 (Separating solids from solids by subjecting their mixture to gas currents)
B07B7,-1.25802873930569,1.15276955340523,-0.590205226666344,#1565C0,"B07B7 (Selective separation of solid materials carried by, or dispersed in, gas currents)"
B07B9,-1.19432697820158,1.16571970092094,-0.548187408197591,#1565C0,"B07B9 (Combinations of apparatus for screening or sifting or for separating solids from solids using gas currents; General arrangement of plant, e.g. flow sheets)"
B07C,-0.257204663613963,0.989388030204465,-0.474948241441295,#1565C0,"B07C (POSTAL SORTING; SORTING INDIVIDUAL ARTICLES, OR BULK MATERIAL FIT TO BE SORTED PIECE-MEAL, e.g. BY PICKING)"
B07C1,-0.120097954540071,0.8878484518784,-0.437431936737378,#1565C0,B07C1 (Measures preceding sorting according to destination)
B07C2301,-0.0382718706695108,0.706897285161872,-0.373601409444939,#1565C0,B07C2301 (Sorting according to destination)
B07C2501,-0.262200691885984,1.01199771329898,-0.469342353814196,#1565C0,B07C2501 (Sorting according to a characteristic or feature of the articles or material to be sorted)
B07C3,-0.272898999232891,0.983464591146749,-0.484761130510812,#1565C0,B07C3 (Sorting according to destination )
B07C5,-0.291947223605506,1.0035661049394,-0.481278412739855,#1565C0,"B07C5 (Sorting according to a characteristic or feature of the articles or material being sorted, e.g. by control effected by devices which detect or measure such characteristic or feature; Sorting by manually actuated devices, e.g. switches)"
B07C7,-0.104581827184468,0.947435762260876,-0.372445925446627,#1565C0,B07C7 (Sorting by hand only e.g. of mail)
B07C99,-0.0747710264790055,0.857037223154875,-0.436530126695503,#1565C0,B07C99 (Subject matter not provided for in other groups of this subclass)
B08,-0.767733284061628,0.547435672081895,-0.323093885654121,#1565C0,B08 (CLEANING)
B08B,-0.775723743197609,0.570211861427043,-0.339186758578076,#1565C0,B08B (CLEANING IN GENERAL; PREVENTION OF FOULING IN GENERAL)
B08B1,-0.754375235071305,0.566203470803648,-0.330145602978786,#1565C0,B08B1 (Cleaning by methods involving the use of tools)
B08B11,-0.621172727419969,0.557655633220392,-0.435297188283616,#1565C0,B08B11 (Cleaning flexible or delicate articles by methods or apparatus specially adapted thereto)
B08B13,-0.777071159416009,0.535917613698603,-0.330674835292723,#1565C0,B08B13 (Accessories or details of general applicability for machines or apparatus for cleaning)
B08B15,-0.694523523067496,0.608882279228673,-0.306719001709046,#1565C0,B08B15 (Preventing escape of dirt or fumes from the area where they are produced; Collecting or removing dirt or fumes from that area)
B08B17,-0.697732453249054,0.607915519283605,-0.264752726969406,#1565C0,B08B17 (Methods preventing fouling )
B08B2203,-0.773269789117079,0.518541304369474,-0.32366470052389,#1565C0,B08B2203 (Details of cleaning machines or methods involving the use or presence of liquid or steam)
B08B2205,-0.178287128342637,0.520164752505927,-0.385460924318901,#1565C0,B08B2205 (Details of machines or methods for cleaning by the use of gas or air flow)
B08B2209,-0.861318565122513,0.552968574422354,-0.219932444057559,#1565C0,B08B2209 (Details of machines or methods for cleaning hollow articles)
B08B2215,-0.10140905072625,0.584284494145199,-0.167387255324188,#1565C0,B08B2215 (Preventing escape of dirt or fumes from the area where they are produced; Collecting or removing dirt or fumes from that area)
B08B2220,-0.873278515412335,0.615120918550969,-0.333167477570817,#1565C0,B08B2220 (Type of materials or objects being removed)
B08B2230,-0.76081304483008,0.499632857536236,-0.323348561187938,#1565C0,B08B2230 (Other cleaning aspects applicable to all B08B range)
B08B2240,-0.503962167633297,0.507501996849031,-0.399420957578818,#1565C0,B08B2240 (Type of materials or objects being cleaned)
B08B3,-0.777239290605953,0.542175456703406,-0.338340254105683,#1565C0,B08B3 (Cleaning by methods involving the use or presence of liquid or steam)
B08B5,-0.764648611928218,0.546796714796377,-0.362484744928322,#1565C0,B08B5 (Cleaning by methods involving the use of air flow or gas flow)
B08B6,-0.761419528549483,0.567216896156632,-0.365767715667431,#1565C0,B08B6 (Cleaning by electrostatic means)
B08B7,-0.764387184571312,0.494324810676787,-0.374193594399101,#1565C0,B08B7 (Cleaning by methods not provided for in a single other subclass or a single group in this subclass)
B08B9,-0.84124806899997,0.552680327239835,-0.272473503167455,#1565C0,B08B9 (Cleaning hollow articles by methods or apparatus specially adapted thereto)
B09,-1.4154590594782,0.945898932536219,-0.790133535741851,#1565C0,B09 (DISPOSAL OF SOLID WASTE; RECLAMATION OF CONTAMINATED SOIL)
